experiment,repeat_id,sigma,a,direction,v_oracle,v_raw,v_iso,delta_v,treat_rate_oracle,treat_rate_raw,treat_rate_iso,raw_treated_true_positive_share,raw_treated_false_positive_share,iso_treated_true_positive_share,iso_treated_false_positive_share,mse_raw,mse_iso,cal_raw,cal_iso,t_theta,flip_rate,flip_count,beneficial_flip_rate,harmful_flip_rate,beneficial_flip_count,harmful_flip_count,beneficial_sign_share,harmful_sign_share,beneficial_value,harmful_value,mean_tau_flip_region,mean_abs_tau_flip_region,global_spearman,flip_region_spearman
sorting_additive_bias,24,0.02,-0.1,score_low_bias,0.964631986234714,0.961510417131377,0.963253832587537,0.00174341545616041,0.1568,0.004,0.0538,1,0,0.910780669144981,0.0892193308550186,0.010371605008294,0.00240572986751455,0.00938899272070848,0.000713022798933136,-0.0781027706394345,0.0498,249,0.045,0.0048,225,24,0.903614457831325,0.0963855421686747,0.00177782999681379,-3.44145406534311e-05,0.03500834249318,0.0363904525595828,0.968179025511161,0.5850268169452
sorting_additive_bias,24,0.02,0.1,score_high_bias,0.964631986234714,0.947826854909594,0.963253832587537,0.0154269776779428,0.1568,0.5968,0.0538,0.262734584450402,0.737265415549598,0.910780669144981,0.0892193308550186,0.010371605008294,0.00240572986751455,0.0115155773531316,0.000713022798933136,0.121897229360565,0.543,2715,0.4352,0.1078,2176,539,0.801473296500921,0.198526703499079,0.0167707167844663,-0.00134373910652361,-0.0284106402908706,0.0333599556003498,0.968179025511161,0.824050692379445
sorting_additive_bias,24,0.05,-0.1,score_low_bias,0.964631986234714,0.961336501022455,0.962460769519288,0.00112426849683367,0.1568,0.004,0.1124,0.85,0.15,0.599644128113879,0.400355871886121,0.0118573236605978,0.00258852796656835,0.00967637539141537,0.00119726845964522,-0.0933292474723476,0.1084,542,0.064,0.0444,320,222,0.590405904059041,0.409594095940959,0.00199679015842853,-0.000872521661594939,0.0103714805980959,0.0264696662363789,0.894582423431297,0.290146499978087
sorting_additive_bias,24,0.05,0.1,score_high_bias,0.964631986234714,0.945677379653372,0.962460769519288,0.0167833898659164,0.1568,0.5968,0.1124,0.261394101876676,0.738605898123324,0.599644128113879,0.400355871886121,0.0118573236605978,0.00258852796656835,0.0118029600238385,0.00119726845964522,0.106670752527652,0.4844,2422,0.3958,0.0886,1979,443,0.817093311312964,0.182906688687036,0.0180709529455232,-0.00128756307960684,-0.0346477908049471,0.039963905914802,0.894582423431297,0.494206749358999
sorting_additive_bias,24,0.08,-0.1,score_low_bias,0.964631986234714,0.961214059851383,0.960092933671351,-0.00112112618003157,0.1568,0.004,0.1816,0.8,0.2,0.42511013215859,0.57488986784141,0.0144209957803736,0.0061197057999119,0.00974178930033536,0.00101428897220043,-0.102922719559805,0.1776,888,0.074,0.1036,370,518,0.416666666666667,0.583333333333333,0.00203265057139699,-0.00315377675142846,-0.00631264741008711,0.0292028565474406,0.807627488209099,0.236029477012531
sorting_additive_bias,24,0.08,0.1,score_high_bias,0.964631986234714,0.941193123888411,0.960092933671351,0.0188998097829401,0.1568,0.5968,0.1816,0.256032171581769,0.743967828418231,0.42511013215859,0.57488986784141,0.0144209957803736,0.0061197057999119,0.0118683739327585,0.00101428897220043,0.0970772804401947,0.4152,2076,0.3396,0.0756,1698,378,0.817919075144509,0.182080924855491,0.0202418642303623,-0.0013420544474221,-0.0455197730802991,0.0519843898790568,0.807627488209099,0.288615378074369
sorting_additive_bias,24,0.12,-0.1,score_low_bias,0.964631986234714,0.961226448239094,0.961064378598421,-0.000162069640673002,0.1568,0.004,0.0572,0.75,0.25,0.444055944055944,0.555944055944056,0.0186372228821125,0.00861311802292975,0.0107578985187001,0.00154172291943299,-0.0799259942053783,0.0532,266,0.0224,0.0308,112,154,0.421052631578947,0.578947368421053,0.00073001965988819,-0.000892089300561182,-0.0030464218171615,0.0304907699332589,0.716909462948379,0.0644793029850437
sorting_additive_bias,24,0.12,0.1,score_high_bias,0.964631986234714,0.936147772141909,0.961064378598421,0.0249166064565118,0.1568,0.5968,0.0572,0.241286863270777,0.758713136729222,0.444055944055944,0.555944055944056,0.0186372228821125,0.00861311802292975,0.0128844831511232,0.00154172291943299,0.120074005794622,0.5396,2698,0.421,0.1186,2105,593,0.780207561156412,0.219792438843588,0.0273648166413803,-0.00244821018486853,-0.0461760683033948,0.0552502350375257,0.716909462948379,0.273682574764509
sorting_additive_bias,25,0,-0.1,score_low_bias,0.965546109698113,0.962027176943967,0.964849599682746,0.00282242273877853,0.1664,0.0044,0.0714,1,0,1,0,0.01,0.0011862169158657,0.0121174729549386,0.0015211374997776,-0.082901176358415,0.067,335,0.067,0,335,0,1,0,0.00282242273877858,0,0.0421257125190833,0.0421257125190833,1,1
sorting_additive_bias,25,0,0.1,score_high_bias,0.965546109698113,0.949528876434514,0.964849599682746,0.0153207232482323,0.1664,0.6038,0.0714,0.275587943027493,0.724412056972508,1,0,0.01,0.0011862169158657,0.00926911070543546,0.0015211374997776,0.117098823641585,0.5324,2662,0.4374,0.095,2187,475,0.821562734785875,0.178437265214125,0.0160172332635998,-0.000696510015367534,-0.0287767153422846,0.0313932067598936,1,1
sorting_additive_bias,25,0.02,-0.1,score_low_bias,0.965546109698113,0.962003115446441,0.964827372531389,0.0028242570849476,0.1664,0.0044,0.149,1,0,0.774496644295302,0.225503355704698,0.0103649746664995,0.00221090608205866,0.0118793304682318,0.00134465005027833,-0.0978889074820335,0.1446,723,0.111,0.0336,555,168,0.767634854771784,0.232365145228216,0.00311293205218601,-0.000288674967238357,0.019531515110288,0.0235242532463649,0.969007208616288,0.617831883687626
sorting_additive_bias,25,0.02,0.1,score_high_bias,0.965546109698113,0.949116591820554,0.964827372531389,0.0157107807108348,0.1664,0.6038,0.149,0.275587943027493,0.724412056972508,0.774496644295302,0.225503355704698,0.0103649746664995,0.00221090608205866,0.00903096821872864,0.00134465005027833,0.102111092517967,0.4548,2274,0.4038,0.051,2019,255,0.887862796833773,0.112137203166227,0.0161408429103207,-0.000430062199485889,-0.0345443727151161,0.0364355873126794,0.969007208616288,0.787071328123046
sorting_additive_bias,25,0.05,-0.1,score_low_bias,0.965546109698113,0.961805024974031,0.963290011146958,0.00148498617292681,0.1664,0.0044,0.081,1,0,0.691358024691358,0.308641975308642,0.0119472125546252,0.00259237676667776,0.012576004018567,0.00138095779612941,-0.0855947438897836,0.0766,383,0.0516,0.025,258,125,0.673629242819843,0.326370757180157,0.00189261362087032,-0.000407627447943491,0.0193862424664077,0.0300292567730263,0.888879171875167,0.255663002542616
sorting_additive_bias,25,0.05,0.1,score_high_bias,0.965546109698113,0.946791204602344,0.963290011146958,0.0164988065446139,0.1664,0.6038,0.081,0.273600529976814,0.726399470023187,0.691358024691358,0.308641975308642,0.0119472125546252,0.00259237676667776,0.00972764176906379,0.00138095779612941,0.114405256110216,0.5228,2614,0.4136,0.1092,2068,546,0.791124713083397,0.208875286916603,0.0183324805339988,-0.0018336739893849,-0.0315585435053824,0.0385733636637027,0.888879171875167,0.503016744565974
sorting_additive_bias,25,0.08,-0.1,score_low_bias,0.965546109698113,0.961649325274306,0.962119985824104,0.000470660549798052,0.1664,0.0044,0.0268,0.772727272727273,0.227272727272727,0.67910447761194,0.32089552238806,0.0142321389228427,0.00488395181056625,0.0129400571449469,0.00109573922673041,-0.0513572897336388,0.0224,112,0.0148,0.0076,74,38,0.660714285714286,0.339285714285714,0.000663234089894187,-0.000192573540096062,0.0210116316874163,0.0382056977674218,0.807983911359356,0.0228072573205317
sorting_additive_bias,25,0.08,0.1,score_high_bias,0.965546109698113,0.942954774526118,0.962119985824104,0.019165211297986,0.1664,0.6038,0.0268,0.267638290824776,0.732361709175224,0.67910447761194,0.32089552238806,0.0142321389228427,0.00488395181056625,0.0100916948954437,0.00109573922673041,0.148642710266361,0.577,2885,0.4336,0.1434,2168,717,0.751473136915078,0.248526863084922,0.0223155935602254,-0.00315038226223929,-0.0332152708803918,0.0441351400735956,0.807983911359356,0.377346014121434
sorting_additive_bias,25,0.12,-0.1,score_low_bias,0.965546109698113,0.961506982084043,0.961537299179079,3.0317095035981e-05,0.1664,0.0044,0.0266,0.454545454545455,0.545454545454545,0.496240601503759,0.503759398496241,0.0186378606014189,0.00933763907611606,0.0136755333071281,0.00121196453560107,-0.0509826706340675,0.0222,111,0.0112,0.011,56,55,0.504504504504505,0.495495495495496,0.000368683923121428,-0.000338366828085433,0.0013656349115313,0.031849132937246,0.716737465309499,0.101500526500527
sorting_additive_bias,25,0.12,0.1,score_high_bias,0.965546109698113,0.936778448374462,0.961537299179079,0.024758850804617,0.1664,0.6038,0.0266,0.250414044385558,0.749585955614442,0.496240601503759,0.503759398496241,0.0186378606014189,0.00933763907611606,0.0108271710576249,0.00121196453560107,0.149017329365933,0.5772,2886,0.4392,0.138,2196,690,0.760914760914761,0.239085239085239,0.0280758895475033,-0.00331703874288621,-0.042894751913751,0.0543883026514024,0.716737465309499,0.336718547151739
sorting_additive_bias,26,0,-0.1,score_low_bias,0.965408322542334,0.961831728235938,0.965112639100037,0.00328091086409887,0.1666,0.003,0.1,1,0,1,0,0.01,0.00137339686436375,0.00961381076658827,0.000688368618390599,-0.0896892506050063,0.097,485,0.097,0,485,0,1,0,0.00328091086409878,0,0.0338238233412245,0.0338238233412245,1,1
sorting_additive_bias,26,0,0.1,score_high_bias,0.965408322542334,0.949516331163068,0.965112639100037,0.0155963079369688,0.1666,0.6006,0.1,0.277389277389277,0.722610722610723,1,0,0.01,0.00137339686436375,0.0116134802883277,0.000688368618390599,0.110310749394994,0.5006,2503,0.434,0.0666,2170,333,0.866959648421894,0.133040351578106,0.0158919913792656,-0.000295683442296971,-0.0311552295984192,0.0323365457881794,1,1
sorting_additive_bias,26,0.02,-0.1,score_low_bias,0.965408322542334,0.961826591169606,0.964452654457264,0.00262606328765813,0.1666,0.003,0.0972,1,0,0.8559670781893,0.1440329218107,0.010371326414709,0.00150580297589858,0.00944636750477739,0.00132660054391329,-0.0890829170567647,0.0942,471,0.0802,0.014,401,70,0.851380042462845,0.148619957537155,0.0027481639737934,-0.000122100686135197,0.0278775295929745,0.0304699008484989,0.968294730091789,0.694130388344386
sorting_additive_bias,26,0.02,0.1,score_high_bias,0.965408322542334,0.949086232980426,0.964452654457264,0.0153664214768388,0.1666,0.6006,0.0972,0.277389277389277,0.722610722610723,0.8559670781893,0.1440329218107,0.010371326414709,0.00150580297589858,0.0114460370265168,0.00132660054391329,0.110917082943235,0.5034,2517,0.42,0.0834,2100,417,0.834326579261025,0.165673420738975,0.0161999888757727,-0.000833567398933848,-0.0305252711101288,0.0338370208079192,0.968294730091789,0.804384254007041
sorting_additive_bias,26,0.05,-0.1,score_low_bias,0.965408322542334,0.961705885634005,0.963052289007072,0.00134640337306668,0.1666,0.003,0.0942,1,0,0.643312101910828,0.356687898089172,0.0119790220564439,0.00267022057742545,0.00940826645205058,0.000535844601281726,-0.0883769376909172,0.0912,456,0.0576,0.0336,288,168,0.631578947368421,0.368421052631579,0.00194039852274315,-0.000593995149676488,0.0147631948801169,0.0277894043028469,0.88931200987648,0.299777511443986
sorting_additive_bias,26,0.05,0.1,score_high_bias,0.965408322542334,0.946639085230992,0.963052289007072,0.0164132037760801,0.1666,0.6006,0.0942,0.276057276057276,0.723942723942724,0.643312101910828,0.356687898089172,0.0119790220564439,0.00267022057742545,0.01140793597379,0.000535844601281726,0.111623062309083,0.5064,2532,0.4012,0.1052,2006,526,0.792259083728278,0.207740916271722,0.0181721532079602,-0.00175894943188004,-0.0324115398421804,0.0393584175352295,0.88931200987648,0.500409920826729
sorting_additive_bias,26,0.08,-0.1,score_low_bias,0.965408322542334,0.961506491943895,0.961827534495855,0.000321042551959527,0.1666,0.003,0.0554,0.733333333333333,0.266666666666667,0.483754512635379,0.516245487364621,0.0144633975854087,0.00549540394940964,0.0104736542576772,0.000941214140939715,-0.0739161960164633,0.0524,262,0.0246,0.0278,123,139,0.469465648854962,0.530534351145038,0.00105218981909129,-0.000731147267131727,0.0061267662587703,0.0340331505004393,0.813356398838256,0.223716734208288
sorting_additive_bias,26,0.08,0.1,score_high_bias,0.965408322542334,0.942520979716322,0.961827534495855,0.019306554779533,0.1666,0.6006,0.0554,0.267732267732268,0.732267732267732,0.483754512635379,0.516245487364621,0.0144633975854087,0.00549540394940964,0.0124733237794166,0.000941214140939715,0.126083803983537,0.5452,2726,0.4112,0.134,2056,670,0.75421863536317,0.245781364636831,0.0220857683707024,-0.00277921359116942,-0.0354118759712638,0.0456070835690973,0.813356398838256,0.419124639664489
sorting_additive_bias,26,0.12,-0.1,score_low_bias,0.965408322542334,0.961493137462474,0.961611762329093,0.000118624866618955,0.1666,0.003,0.0264,0.533333333333333,0.466666666666667,0.484848484848485,0.515151515151515,0.0186625014205904,0.00850204596656127,0.0105077170605556,0.000873215296015988,-0.0528770950058515,0.0234,117,0.0112,0.0122,56,61,0.478632478632479,0.521367521367521,0.000401567182119359,-0.000282942315500422,0.00506943874439904,0.029252542633324,0.726561048070442,0.143116186365748
sorting_additive_bias,26,0.12,0.1,score_high_bias,0.965408322542334,0.937317096871157,0.961611762329093,0.0242946654579359,0.1666,0.6006,0.0264,0.26040626040626,0.73959373959374,0.484848484848485,0.515151515151515,0.0186625014205904,0.00850204596656127,0.0125073865822951,0.000873215296015988,0.147122904994149,0.5742,2871,0.4306,0.1436,2153,718,0.749912922326716,0.250087077673285,0.0276374923500137,-0.00334282689207777,-0.0423104588260814,0.0539538823442903,0.726561048070442,0.336620362402075
sorting_additive_bias,27,0,-0.1,score_low_bias,0.964706353239742,0.961253197622895,0.964418266313904,0.00316506869100885,0.1616,0.0036,0.097,1,0,1,0,0.01,0.0015292839278984,0.0118697890941642,0.00102358329434227,-0.0896619052975619,0.0934,467,0.0934,0,467,0,1,0,0.00316506869100886,0,0.0338872450857479,0.0338872450857479,1,1
sorting_additive_bias,27,0,0.1,score_high_bias,0.964706353239742,0.948467127737577,0.964418266313904,0.0159511385763267,0.1616,0.5986,0.097,0.269963247577681,0.730036752422319,1,0,0.01,0.0015292839278984,0.00890451789434102,0.00102358329434227,0.110338094702438,0.5016,2508,0.437,0.0646,2185,323,0.871212121212121,0.128787878787879,0.0162392255021649,-0.000288086925838263,-0.0318005155030436,0.0329491874561467,1,1
sorting_additive_bias,27,0.02,-0.1,score_low_bias,0.964706353239742,0.961225643358893,0.963774379368712,0.00254873600981909,0.1616,0.0036,0.1462,1,0,0.719562243502052,0.280437756497948,0.0103670038578697,0.00178145224273686,0.0120178249216414,0.000976425526262887,-0.0980224140355439,0.1426,713,0.1016,0.041,508,205,0.712482468443198,0.287517531556802,0.0029838968094255,-0.000435160799606364,0.0178733240520276,0.0239765610731547,0.968213381128535,0.651109339838808
sorting_additive_bias,27,0.02,0.1,score_high_bias,0.964706353239742,0.948084719331028,0.963774379368712,0.0156896600376835,0.1616,0.5986,0.1462,0.269963247577681,0.730036752422319,0.719562243502052,0.280437756497948,0.0103670038578697,0.00178145224273686,0.00905255372181827,0.000976425526262887,0.101977585964456,0.4524,2262,0.396,0.0564,1980,282,0.875331564986737,0.124668435013263,0.0161864731091078,-0.000496813071424216,-0.0346809461487258,0.0368772904078956,0.968213381128535,0.799400237870755
sorting_additive_bias,27,0.05,-0.1,score_low_bias,0.964706353239742,0.961105651615235,0.961416514167911,0.00031086255267665,0.1616,0.0036,0.2184,1,0,0.483516483516484,0.516483516483517,0.012028669133672,0.00330622137580536,0.0122108084773255,0.00130732086202649,-0.107219217917313,0.2148,1074,0.102,0.1128,510,564,0.474860335195531,0.525139664804469,0.00284179414623997,-0.00253093159356334,0.00144721858788004,0.0250126896638888,0.887969132446765,0.270775021458718
sorting_additive_bias,27,0.05,0.1,score_high_bias,0.964706353239742,0.945502275737716,0.961416514167911,0.0159142384301955,0.1616,0.5986,0.2184,0.268292682926829,0.731707317073171,0.483516483516484,0.516483516483517,0.012028669133672,0.00330622137580536,0.00924553727750234,0.00130732086202649,0.0927807820826868,0.3802,1901,0.3252,0.055,1626,275,0.855339295107838,0.144660704892162,0.0166623224220165,-0.00074808399182096,-0.0418575445297094,0.0457927575324499,0.887969132446765,0.44095485628779
sorting_additive_bias,27,0.08,-0.1,score_low_bias,0.964706353239742,0.960986762066547,0.961121688963264,0.00013492689671657,0.1616,0.0036,0.0124,0.833333333333333,0.166666666666667,0.629032258064516,0.370967741935484,0.0144036134302626,0.005032987611626,0.0125890444324545,0.00102797477800861,-0.0303250705118692,0.0088,44,0.0048,0.004,24,20,0.545454545454545,0.454545454545455,0.000206668485113239,-7.17415883966492e-05,0.0153326018996125,0.0316375083533964,0.811069164474766,-0.0964059196617336
sorting_additive_bias,27,0.08,0.1,score_high_bias,0.964706353239742,0.941883017668757,0.961121688963264,0.0192386712945062,0.1616,0.5986,0.0124,0.261276311393251,0.738723688606749,0.629032258064516,0.370967741935484,0.0144036134302626,0.005032987611626,0.00962377323263136,0.00102797477800861,0.169674929488131,0.5862,2931,0.4376,0.1486,2188,743,0.746502900034118,0.253497099965882,0.0226704153862349,-0.00343174409172868,-0.0328192959646983,0.0445277370828446,0.811069164474766,0.403656756479968
sorting_additive_bias,27,0.12,-0.1,score_low_bias,0.964706353239742,0.960898892409316,0.960884629627973,-1.42627813426444e-05,0.1616,0.0036,0.0018,0.611111111111111,0.388888888888889,0.666666666666667,0.333333333333333,0.0186240066544783,0.00879878898281275,0.0129783665262573,0.000859678158978709,0.0169120590852215,0.0018,9,8e-04,0.001,4,5,0.444444444444444,0.555555555555556,1.57884495366887e-05,-3.00512308793689e-05,0.00792376741260013,0.025466489120032,0.717500808476032,0.383333333333333
sorting_additive_bias,27,0.12,0.1,score_high_bias,0.964706353239742,0.936203316807528,0.960884629627973,0.0246813128204445,0.1616,0.5986,0.0018,0.245573003675242,0.754426996324758,0.666666666666667,0.333333333333333,0.0186240066544783,0.00879878898281275,0.0100130953264342,0.000859678158978709,0.216912059085222,0.5968,2984,0.451,0.1458,2255,729,0.755697050938338,0.244302949061662,0.0282417107871462,-0.00356039796670174,-0.0413560871656241,0.0532877157403618,0.717500808476032,0.338618188840323
